ts,100100024_pressure,100100024_flow,100100020_pressure,100100020_flow,100100017_pressure,100100017_flow,79_pressure,79_flow,12167_pressure,12167_flow,100004_pressure,100004_flow,1002196_pressure,1002196_flow,100100009_pressure,100100009_flow,100100028_pressure,100100028_flow,100100006_pressure,100100006_flow,100100019_pressure,100100019_flow,100100005_pressure,100100005_flow,100100008_pressure,100100008_flow,100100014_pressure,100100014_flow,11142_pressure,11142_flow,12166_pressure,12166_flow,hour_in_wm3,hour_out_wm3,100100022_flow,10012167_flow
2022-10-02 18:00:00,1513.8888,25835.527,453.4663,16570.213,1573.9009,9243.0,1630.104,13246.207,689.75997,9089.316,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1297.6875,865.5624,1334.1833,104.43164,1256.9444,12109.559,1178.9017,1.8674011,1.7361112,333.5078,1428.5197,531.06775,450.92598,0.0,758.19004,14954.07,7.1770391500000015,6.472209806264166,0.0,0
2022-10-02 19:00:00,1526.0417,18900.285,457.62573,11490.316,1573.9009,9243.0,1721.0269,13595.275,743.68,6439.5664,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1426.8751,755.7416,1435.2757,104.43164,1350.6944,11500.922,1178.9017,1.8674011,1.7361112,286.625,1521.2948,340.28668,459.606,0.0,767.84754,8245.732,6.715099818333335,5.0956677340475,0.0,0
2022-10-02 20:00:00,1529.514,13233.946,450.30154,46.796875,1573.9009,9243.0,1696.94,15163.184,758.87996,4692.823,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1481.5626,754.7512,1484.7367,104.43164,1414.9306,11286.398,1178.9017,1.8674011,1.7939815,455.96875,1536.4861,299.82782,618.667,10117.0,773.2688,5665.1943,5.127558302291667,4.142565265576667,0.0,0
2022-10-02 21:00:00,1527.7779,13349.292,447.31763,0.0,1573.9009,9243.0,1578.241,16529.195,763.68,3755.6948,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1462.1875,3698.0005,1462.5833,104.43164,1399.3056,11111.676,1178.9017,1.8674011,1.8518519,454.65625,1496.8804,340.60822,639.499,14134.25,769.6688,5024.2275,4.4534283975,4.0077597994600005,0.0,0
2022-10-02 22:00:00,1529.514,13705.631,362.23053,0.0,1573.9009,9243.0,1570.6459,16147.477,768.31996,2952.2368,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1455.8749,3639.413,1460.5939,104.43164,1390.625,11232.273,1178.9017,1.8674011,1.6782407,407.125,1506.1036,842.45764,369.33398,0.0,776.2813,4045.354,4.599370289016666,3.7899303214224993,0.0,0
2022-10-02 23:00:00,1529.514,12077.346,322.44485,0.0,1573.9009,9243.0,1584.317,15753.33,771.51996,2012.7205,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1482.3124,2947.2344,1478.4975,104.43164,1409.7222,11151.926,1178.9017,1.8674011,1.7939815,334.3203,1522.6512,319.57495,332.01,0.0,776.4013,3117.6538,4.453992984999999,3.51189745741,0.0,0
2022-10-03 00:00:00,1522.5694,12339.472,362.5922,0.0,1573.9009,9243.0,1557.4089,16213.891,771.03996,1612.3699,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1463.6874,3054.496,1461.9503,104.43164,1395.8334,11264.5,1178.9017,1.8674011,1.7361112,429.92188,1491.9975,412.87683,435.302,7199.5,775.6813,2675.9683,4.299171676666667,3.3199552751350008,0.0,0
2022-10-03 01:00:00,1519.0971,14055.612,406.5373,0.0,1573.9009,9243.0,1525.7269,16424.297,772.47995,1209.0505,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1433.1875,2995.0723,1432.2917,104.43164,1364.5833,11240.239,1178.9017,1.8674011,1.7939815,429.90625,1461.0724,411.26727,513.205,8094.5,775.4413,1818.831,4.571506976666668,3.360381639851667,0.0,0
2022-10-03 02:00:00,1520.8333,12523.231,372.3578,0.0,1573.9009,9243.0,1599.7239,18839.805,775.68,1341.6333,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1462.625,2352.2622,1470.5403,104.43164,1394.0972,11093.647,1178.9017,1.8674011,1.7939815,429.90625,1520.2098,405.82294,385.826,0.0,778.6275,1857.2795,4.7956208316666675,3.2947215447183336,0.0,0
2022-10-03 03:00:00,1522.5694,5793.7886,380.3149,12894.491,1573.9009,9243.0,1680.6649,20914.133,765.76,1476.3328,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1509.5,4366.5408,1513.2198,104.43164,1446.1806,11091.277,1178.9017,1.8674011,1.7939815,429.90625,1578.8046,240.44168,338.954,0.0,767.38876,2549.1987,4.704261220833334,3.3553734036350003,0.0,0
