ts,100100024_pressure,100100024_flow,100100020_pressure,100100020_flow,100100017_pressure,100100017_flow,79_pressure,79_flow,12167_pressure,12167_flow,100004_pressure,100004_flow,1002196_pressure,1002196_flow,100100009_pressure,100100009_flow,100100028_pressure,100100028_flow,100100006_pressure,100100006_flow,100100019_pressure,100100019_flow,100100005_pressure,100100005_flow,100100008_pressure,100100008_flow,100100014_pressure,100100014_flow,11142_pressure,11142_flow,12166_pressure,12166_flow,hour_in_wm3,hour_out_wm3,100100022_flow,10012167_flow
2022-08-26 22:00:00,1644.0972,26148.54,284.9197,431.578,1522.906,17080.0,1662.22,12476.182,735.83996,3201.336,739.669,0.0,739.45206,1008.1406,0.0,908.0,1327.5623,0.0,1324.9601,104.43164,1248.2638,10497.018,1320.6005,0.0,1.7361112,992.0469,1371.2813,471.84174,921.816,4537.25,747.70373,4847.326,6.789849433333332,7.046318043324999,0.0,0
2022-08-26 23:00:00,1656.25,2768.7886,1.4494718,431.578,1550.465,18671.0,1662.22,12476.182,738.72,2669.5615,740.5733,0.0,742.852,1006.9531,0.0,908.0,1270.9374,0.0,1271.611,104.43164,1201.3888,10552.024,1271.1866,0.0,1.6203703,639.8125,1347.6806,486.96606,960.65897,7120.75,744.265,3834.8086,4.6678555825,6.638298237274999,0.0,0
2022-08-27 00:00:00,1652.7777,2706.5098,1.4499241,431.578,1515.962,14469.0,1662.22,12476.182,741.27996,2400.876,742.8339,0.0,742.852,1006.9531,0.0,908.0,1251.2498,0.0,1254.7019,104.43164,1177.0833,11305.228,1251.2647,0.0,1.6782407,613.9219,1345.5105,414.21875,824.166,0.0,743.8388,3055.7085,4.130507531666666,6.504522485368332,0.0,0
2022-08-27 01:00:00,1652.7777,2655.1887,1.3902452,431.578,1450.2109,13080.0,1662.22,12476.182,737.28,2273.5996,739.2169,0.0,742.852,1006.9531,0.0,908.0,1207.6876,0.0,1209.9428,104.43164,1131.9444,11408.771,1206.3429,0.0,1.6782407,1222.0938,1289.0859,2399.5122,671.83197,0.0,745.87876,4337.366,3.8923390416666663,6.839030529887501,0.0,0
2022-08-27 02:00:00,1652.7777,2630.2231,1.3697194,431.578,1431.1149,13211.0,1662.22,12476.182,745.75996,1742.4294,749.2766,0.0,742.852,1006.9531,0.0,908.0,1185.0,0.0,1185.1671,104.43164,1102.4306,11447.523,1180.3665,0.0,1.7939815,614.0781,1266.0277,2054.106,536.641,0.0,749.25125,2650.107,3.857411463333334,6.614634694133334,0.0,0
2022-08-27 03:00:00,1652.7777,2615.2837,1.3507307,431.578,1412.019,12889.0,1662.22,12476.182,741.75996,1746.4741,743.6251,0.0,742.852,1006.9531,0.0,908.0,1167.875,0.0,1166.4497,104.43164,1085.0694,11665.451,1161.7142,0.0,1.8518519,1125.6562,1245.4109,2053.5776,560.294,0.0,743.23875,2908.4536,3.8100084208333342,6.574952796666667,0.0,0
2022-08-27 04:00:00,1652.7777,2628.3123,1.3396086,431.578,1410.4999,12887.0,1662.22,12476.182,738.72,1747.5435,740.4603,0.0,742.852,1006.9531,0.0,908.0,1142.9374,1355.7605,1141.7643,104.43164,1059.0278,11559.355,1137.4955,0.0,1.7361112,916.9844,1229.9484,2187.146,677.257,0.0,745.65125,3463.516,3.857912139166667,6.629753445779167,0.0,0
2022-08-27 05:00:00,1651.0416,2621.9114,1.2999132,431.578,1379.252,12606.0,1662.22,12476.182,733.28,3215.33,736.8433,0.0,742.852,1006.9531,0.0,908.0,1093.8125,0.0,1100.0795,104.43164,1015.625,11831.106,1095.5033,2.0396118,1.8518519,634.2031,1186.2736,2321.3447,722.17596,0.0,740.7313,4644.5586,3.8152283141666667,7.147255269013334,0.0,0
2022-08-27 06:00:00,1647.5694,3706.4553,1.1008934,431.578,1173.102,7616.0,1662.22,12476.182,697.6,7056.5654,706.66426,0.0,742.852,1006.9531,0.0,908.0,912.375,0.0,919.6868,104.43164,828.125,12710.605,915.1328,1.9047852,1.7939815,857.90625,1006.9627,1968.0076,790.96496,0.0,728.7813,8408.215,3.3961104775000006,8.370639447150834,961.5807500000001,0
2022-08-27 07:00:00,1647.5694,4023.812,1.0404911,431.578,1232.5599,16588.0,1662.22,12476.182,602.23997,7918.453,606.8587,370.12244,742.852,1006.9531,0.0,908.0,727.875,0.0,735.58664,104.43164,619.7917,13701.99,720.3091,0.0,1.5046297,1319.9688,895.4697,2048.0107,917.04196,0.0,627.92754,7344.745,3.9120288341666667,8.755757858058335,0.0,0
2022-08-27 08:00:00,1631.9444,36973.594,1.1991825,431.578,1542.8699,33853.0,1662.22,12476.182,505.92,7358.463,522.5382,347.05792,536.32337,1783.5469,0.0,908.0,697.9687,459.39685,757.1072,104.43164,619.7917,13308.203,734.27385,0.0,1.6203703,983.0156,992.58524,2287.295,696.136,0.0,578.30876,14126.721,7.987972074166667,9.182008525716666,0.0,0
2022-08-27 09:00:00,1633.6806,36022.336,1.1494503,431.578,1327.1719,17133.0,1662.22,12476.182,689.75997,7498.702,702.7082,0.0,714.8567,1643.9375,0.0,908.0,911.37505,598.1831,947.62737,104.43164,843.75,12244.88,937.1054,0.0,1.6782407,1223.1562,1070.7116,3752.0947,489.33497,0.0,736.7263,11064.801,8.5691244,8.991592228318334,0.0,0
2022-08-27 10:00:00,1633.6806,34795.523,1.0408529,431.578,1212.379,15987.0,1662.22,12476.182,678.24,9402.891,694.0049,814.2029,708.78017,1775.6719,0.0,908.0,945.9374,629.36633,973.036,104.43164,876.73604,12753.322,964.83964,0.0,1.7939815,17.0,1029.4783,3832.4844,479.787,0.0,734.76505,11532.021,7.415309808333333,9.288161637609166,0.0,0
2022-08-27 11:00:00,1631.9444,35045.33,284.9197,431.578,1423.7369,26524.0,1662.22,12476.182,631.99997,11207.717,655.0095,1735.7385,680.1338,2220.8594,0.0,908.0,919.12496,622.35693,965.7118,104.43164,869.7916,12762.238,961.1288,0.0,1.6782407,1086.3438,1078.5786,3771.9102,411.21498,0.0,727.11873,15643.092,8.473347491666665,8.822379998695,0.0,0
2022-08-27 12:00:00,1631.9444,34936.113,1.1801034,431.578,1458.674,25698.0,1662.22,12476.182,674.87997,8633.111,693.7788,705.6449,705.6696,1772.7656,0.0,908.0,963.5937,573.9828,1002.8754,104.43164,904.51396,12744.175,994.7224,0.0,1.7361112,1133.2188,1114.6578,3820.2388,387.56198,0.0,738.895,13525.377,8.3937652,8.040422344463334,0.0,0
